"CURR_ID","CURR_NAME","CURR_NAME_EN","UNIV_NAME_TH","LEV_NAME_TH","TOTAL_PLAN"
"25481701105503","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาชีววิทยา","Bachelor of Science Program in Biology","มหาวิทยาลัยราชภัฏอุตรดิตถ์","ปริญญาตรี","25"
"25481701105514","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาการคอมพิวเตอร์","Bachelor of Science Program in Computer Science","มหาวิทยาลัยราชภัฏอุตรดิตถ์","ปริญญาตรี","40"
"25621424000368","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาสังคมศึกษา (4 ปี)","Bachelor of Education Program in Social Studies","มหาวิทยาลัยราชภัฏชัยภูมิ","ปริญญาตรี","60"
"25571531100328","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาภาษาไทย  (4 ปี)","Bachelor of Education Program in Thai","มหาวิทยาลัยราชภัฏวไลยอลงกรณ์ ในพระบรมราชูปถัมภ์","ปริญญาตรี","60"
"25621701100030","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาจิตวิทยาการแนะแนวและบรรณารักษศาสตร์ (4 ปี)","ฺBachelor of Education Program in Guidance Psychology and Library","มหาวิทยาลัยราชภัฏอุตรดิตถ์","ปริญญาตรี","60"
"25621918000593","ปรัชญาดุษฎีบัณฑิต สาขาวิชาเทคโนโลยีสีและการออกแบบ","Doctor of Philosophy Program in Color Technology and Design","มหาวิทยาลัยเทคโนโลยีราชมงคลธัญบุรี","ปริญญาเอก","1"
"25511911106692","หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาเทคโนโลยีการถ่ายภาพและภาพยนตร์","Bachelor of Technology Program in Photography and Cinematography Technology","มหาวิทยาลัยเทคโนโลยีราชมงคลธัญบุรี","ปริญญาตรี","70"
"25511911108075","หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาเทคโนโลยีการโทรทัศน์และวิทยุกระจายเสียง","Bachelor of Technology Program in Radio and Television Broadcasting Technology","มหาวิทยาลัยเทคโนโลยีราชมงคลธัญบุรี","ปริญญาตรี","70"
"25571911105113","หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาเทคโนโลยีสื่อดิจิทัล","Bachelor of Technology Program in Digital Media Technology","มหาวิทยาลัยเทคโนโลยีราชมงคลธัญบุรี","ปริญญาตรี","35"
"25621916000229","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาเทคโนโลยีสีและการออกแบบ","Master of Science  Program in Color Technology and Design","มหาวิทยาลัยเทคโนโลยีราชมงคลธัญบุรี","ปริญญาโท","5"
"25571911105113","หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาเทคโนโลยีสื่อดิจิทัล","Bachelor of Technology Program in Digital Media Technology","มหาวิทยาลัยเทคโนโลยีราชมงคลธัญบุรี","ปริญญาตรี","35"
"25511911106714","หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาเทคโนโลยีมัลติมีเดีย","Bachelor of Technology Program in Multimedia Technology","มหาวิทยาลัยเทคโนโลยีราชมงคลธัญบุรี","ปริญญาตรี","70"
"25631571100029","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการดูแลและพัฒนาเด็กปฐมวัย","Bachelor of Arts Program in Care and Development of Early Childhood","มหาวิทยาลัยราชภัฏยะลา","ปริญญาตรี","40"
"25521571102149","หลักสูตรครุศาสตรมหาบัณฑิต สาขาวิชาการสอนอิสลามศึกษา","Master of Education Program in Teaching Islamic Education","มหาวิทยาลัยราชภัฏยะลา","ปริญญาโท","5"
"25631571100029","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการดูแลและพัฒนาเด็กปฐมวัย","Bachelor of Arts Program in Care and Development of Early Childhood","มหาวิทยาลัยราชภัฏยะลา","ปริญญาตรี","40"
"25401601101183","หลักสูตรครุศาสตรมหาบัณฑิต สาขาวิชาการบริหารการศึกษา","Master of Education Program in Educational Administration","มหาวิทยาลัยราชภัฏรำไพพรรณี","ปริญญาโท","30"
"25631571100029","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการดูแลและพัฒนาเด็กปฐมวัย","Bachelor of Arts Program in Care and Development of Early Childhood","มหาวิทยาลัยราชภัฏยะลา","ปริญญาตรี","40"
"25441601100952","หลักสูตรครุศาสตรมหาบัณฑิต สาขาวิชาหลักสูตรและการสอน","Master of  Education  Program in Curriculum and 	Instruction","มหาวิทยาลัยราชภัฏรำไพพรรณี","ปริญญาโท","30"
"25591608000156","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาการบริหารการศึกษา","Doctor of Philosophy Program in Educational Administration","มหาวิทยาลัยราชภัฏรำไพพรรณี","ปริญญาเอก","10"
"25491531106394","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาชีววิทยาและวิทยาศาสตร์ทั่วไป (4 ปี)","Bachelor of Education Program in Biology and General Science","มหาวิทยาลัยราชภัฏวไลยอลงกรณ์ ในพระบรมราชูปถัมภ์","ปริญญาตรี","60"
"25481701104579","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาคณิตศาสตร์  (4 ปี)","Bachelor of  Education Program in  Mathematics","มหาวิทยาลัยราชภัฏอุตรดิตถ์","ปริญญาตรี","90"
"25401411100495","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์ทั่วไป (4 ปี)","Bachelor of Education Program in General Science","มหาวิทยาลัยราชภัฏกำแพงเพชร","ปริญญาตรี","60"
"25401411100528","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาคณิตศาสตร์ (4 ปี)","Bachelor of Education Program in Mathematics","มหาวิทยาลัยราชภัฏกำแพงเพชร","ปริญญาตรี","60"
"25401411100539","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษ (4  ปี)","Bachelor of Education Program in English","มหาวิทยาลัยราชภัฏกำแพงเพชร","ปริญญาตรี","60"
"25401411100563","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาสังคมศึกษา (4 ปี)","Bachelor of Education Program in Social Studies","มหาวิทยาลัยราชภัฏกำแพงเพชร","ปริญญาตรี","60"
"25401411100607","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาคอมพิวเตอร์ (4 ปี)","Bachelor of Education Program in Computer","มหาวิทยาลัยราชภัฏกำแพงเพชร","ปริญญาตรี",""
"25541411100489","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาภาษาไทย (4 ปี)","Bachelor of Education Program in Thai","มหาวิทยาลัยราชภัฏกำแพงเพชร","ปริญญาตรี","60"
"25621531100095","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษ (หลักสูตรภาษาอังกฤษ) (4 ปี)","Bachelor of Education Program in English (English Program)","มหาวิทยาลัยราชภัฏวไลยอลงกรณ์ ในพระบรมราชูปถัมภ์","ปริญญาตรี","30"
"25631726003289","หลักสูตรครุศาสตรมหาบัณฑิต สาขาวิชาคอมพิวเตอร์ศึกษา","Master of Education Program in Computer Education","มหาวิทยาลัยราชภัฏนครสวรรค์","ปริญญาโท","20"
"25621538000512","หลักสูตรครุศาสตรดุษฎีบัณฑิต สาขาวิชานวัตกรรมการบริหารการศึกษา","Doctor of Education Program in Educational Administrative Innovation","มหาวิทยาลัยราชภัฏวไลยอลงกรณ์ ในพระบรมราชูปถัมภ์","ปริญญาเอก","8"
"25491531103481","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษ (4 ปี)","Bachelor of Education Program in English","มหาวิทยาลัยราชภัฏวไลยอลงกรณ์ ในพระบรมราชูปถัมภ์","ปริญญาตรี","60"
"25571531101004","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาคณิตศาสตร์ (4 ปี) (หลักสูตรภาษาอังกฤษ)","Bachelor of Education Program in Mathematics (English Program)","มหาวิทยาลัยราชภัฏวไลยอลงกรณ์ ในพระบรมราชูปถัมภ์","ปริญญาตรี","30"
"25501531103987","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาการศึกษาปฐมวัย (4 ปี)","Bachelor of Education Program in Early Childhood Education","มหาวิทยาลัยราชภัฏวไลยอลงกรณ์ ในพระบรมราชูปถัมภ์","ปริญญาตรี","60"
"25501621101276","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาบรรณารักษศาสตร์และภาษาอังกฤษ (4 ปี)","Bachelor of Education Program in Library Science and English","มหาวิทยาลัยราชภัฏเลย","ปริญญาตรี","60"
"25640061100049","หลักสูตรศึกษาศาสตรบัณฑิต สาขาวิชาการศึกษาของคนหูหนวก (4 ปี)","Bachelor of Education Program in Deaf Education","มหาวิทยาลัยมหิดล","ปริญญาตรี","60"
"25400061101305","หลักสูตรศิลปศาสตรมหาบัณฑิต สาขาวิชาวิทยาการฟื้นฟูสมรรถภาพคนพิการ","Master of Arts Program in Rehabilitation Science for Persons with Disabilities","มหาวิทยาลัยมหิดล","ปริญญาโท","14"
"25580061100866","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาการพัฒนาคุณภาพชีวิตคนพิการ","Doctor of Philosophy Program in Quality of Life Development for Persons with Disabilities","มหาวิทยาลัยมหิดล","ปริญญาเอก","12"
"25570061103396","หลักสูตรศึกษาศาสตรมหาบัณฑิต สาขาวิชาการศึกษาสำหรับบุคคลที่มีความต้องการพิเศษ","Master of Education  Program in Education for Persons with Special Needs","มหาวิทยาลัยมหิดล","ปริญญาโท","5"
"25400061101305","หลักสูตรศิลปศาสตรมหาบัณฑิต สาขาวิชาวิทยาการฟื้นฟูสมรรถภาพคนพิการ","Master of Arts Program in Rehabilitation Science for Persons with Disabilities","มหาวิทยาลัยมหิดล","ปริญญาโท","14"
"25520061107384","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาหูหนวกศึกษา","Bachelor of Arts Program in Deaf Studies","มหาวิทยาลัยมหิดล","ปริญญาตรี","40"
"25550241104169","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการโลจิสติกส์และโซ่อุปทาน","Bachelor of Business Administration Program in Logistics and Supply Chain Management","มหาวิทยาลัยแม่ฟ้าหลวง","ปริญญาตรี","150"
"25550241104799","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาบริหารธุรกิจ","Doctor of Philosophy Program in Business Administration","มหาวิทยาลัยแม่ฟ้าหลวง","ปริญญาเอก","5"
"25550241104799","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาบริหารธุรกิจ","Doctor of Philosophy Program in Business Administration","มหาวิทยาลัยแม่ฟ้าหลวง","ปริญญาเอก","1"
"25550241104687","หลักสูตรบริหารธุรกิจมหาบัณฑิต สาขาวิชาบริหารธุรกิจ","Master of Business Administration Program in Business Administration","มหาวิทยาลัยแม่ฟ้าหลวง","ปริญญาโท","5"
"25551661101039","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการตลาดดิจิทัล","Bachelor of Business Administration Program in Digital Marketing","มหาวิทยาลัยราชภัฏสวนสุนันทา","ปริญญาตรี","80"
"","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานวัตกรรมการจัดการความมั่นคง (ระบบการศึกษาทางไกล)","Bachelor of Arts Program in Security Innovation Management (Distance Education)","มหาวิทยาลัยราชภัฏสวนสุนันทา","","300"
"25621744000419","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมพลังงาน","Bachelor of Engineering Program in Energy Engineering","มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา","ปริญญาตรี","25"
"25491641100884","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์ประยุกต์เชิงอุตสาหกรรม","Bachelor of Science Program in Industrial Applied Science","มหาวิทยาลัยราชภัฏสงขลา","ปริญญาตรี","40"
"25491561110302","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาดนตรีศึกษา (4ปี)","Bachelor of Education Program in Music Education","มหาวิทยาลัยราชภัฏมหาสารคาม","ปริญญาตรี","60"
"25491561110313","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาฟิสิกส์ (4ปี)","Bachelor of Education Program in Physics","มหาวิทยาลัยราชภัฏมหาสารคาม","ปริญญาตรี","60"
"25491561110324","หลักสูตรครุศาสตรบัณฑิต  สาขาวิชาภาษาอังกฤษ (4ปี)","Bachelor of Education Program in English","มหาวิทยาลัยราชภัฏมหาสารคาม","ปริญญาตรี","60"
"25491561110256","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาภาษาไทย (4ปี)","Bachelor of Education Program in Thai","มหาวิทยาลัยราชภัฏมหาสารคาม","ปริญญาตรี","60"
"25571561103909","หลักสูตรครุศาสตรบัณฑิต  สาขาวิชาอุตสาหกรรมศิลป์ (4ปี)","Bachelor of Education Program in Industrial Arts","มหาวิทยาลัยราชภัฏมหาสารคาม","ปริญญาตรี","60"
"25511461108299","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาคณิตศาสตร์ (4ปี)","Bachelor of Education Program in Mathematics","มหาวิทยาลัยราชภัฏธนบุรี","ปริญญาตรี","60"
"25561461102592","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษ (4 ปี)","Bachelor of Education Program in English","มหาวิทยาลัยราชภัฏธนบุรี","ปริญญาตรี","60"
"25491461108321","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาการศึกษาปฐมวัย (4ปี)","Bachelor of Education Program in Early Childhood Education","มหาวิทยาลัยราชภัฏธนบุรี","ปริญญาตรี","60"
"25501461108928","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์ทั่วไป (4 ปี)","Bachelor of Education Program in General Science","มหาวิทยาลัยราชภัฏธนบุรี","ปริญญาตรี","60"
"25511461108301","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาคอมพิวเตอร์ศึกษา (4ปี)","Bachelor of Education Program in Computer Education","มหาวิทยาลัยราชภัฏธนบุรี","ปริญญาตรี","90"
"25501461108928","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์ทั่วไป (4 ปี)","Bachelor of Education Program in General Science","มหาวิทยาลัยราชภัฏธนบุรี","ปริญญาตรี","60"
"25431711101774","หลักสูตรประกาศนียบัตรบัณฑิต สาขาวิชาวิชาชีพครู","Graduate Diploma Program in Teaching Profession","มหาวิทยาลัยราชภัฏอุบลราชธานี","ประกาศนียบัตรบัณฑิต","180"
"25621561100069","หลักสูตรครุศาสตรมหาบัณฑิต  สาขาวิชาการศึกษาปฐมวัย","Master of  Education Program in Early Childhood Education","มหาวิทยาลัยราชภัฏมหาสารคาม","ปริญญาโท","25"
"25581561103001","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาเทคโนโลยีดิจิทัลเพื่อการศึกษา (4ปี)","Bachelor of Education Program in Digital Technology for Education","มหาวิทยาลัยราชภัฏมหาสารคาม","ปริญญาตรี","60"
"25561461102592","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษ (4 ปี)","Bachelor of Education Program in English","มหาวิทยาลัยราชภัฏธนบุรี","ปริญญาตรี","60"
"25491461108321","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาการศึกษาปฐมวัย (4ปี)","Bachelor of Education Program in Early Childhood Education","มหาวิทยาลัยราชภัฏธนบุรี","ปริญญาตรี","60"
"25621744000419","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมพลังงาน","Bachelor of Engineering Program in Energy Engineering","มหาวิทยาลัยราชภัฏบ้านสมเด็จเจ้าพระยา","ปริญญาตรี","40"
"25510681103005","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมคอมพิวเตอร์","Bachelor of Engineering Program in Computer Engineering","มหาวิทยาลัยรังสิต","ปริญญาตรี","60"
"25320681100203","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมอุตสาหการ","Bachelor of Engineering Program in Industrial Engineering","มหาวิทยาลัยรังสิต","ปริญญาตรี","30"
"25320681100214","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมโยธา","Bachelor of Engineering Program in Civil Engineering","มหาวิทยาลัยรังสิต","ปริญญาตรี","105"
"25400681100742","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมพลังงานและสิ่งแวดล้อม","Bachelor of Engineering Program in Energy and Environmental Engineering","มหาวิทยาลัยรังสิต","ปริญญาตรี","30"
"25520681101757","หลักสูตรวิศวกรรมศาสตรมหาบัณฑิต สาขาวิชาวิศวกรรมไฟฟ้าและคอมพิวเตอร์","Master of Engineering Program in Electrical and Computer Engineering","มหาวิทยาลัยรังสิต","ปริญญาโท","2"
"25320681100203","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมอุตสาหการ","Bachelor of Engineering Program in Industrial Engineering","มหาวิทยาลัยรังสิต","ปริญญาตรี","30"
"25350681100307","หลักสูตรวิศวกรรมศาสตรมหาบัณฑิต สาขาวิชาวิศวกรรมโยธา","Master of Engineering Program in Civil Engineering","มหาวิทยาลัยรังสิต","ปริญญาโท","10"
"25310681100134","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมเครื่องกล","Bachelor of Engineering Program in Mechanical Engineering","มหาวิทยาลัยรังสิต","ปริญญาตรี","50"
"25510681103027","หลักสูตรวิศวกรรมศาสตรบัณฑิต  สาขาวิชาวิศวกรรมยานยนต์และมอเตอร์สปอร์ต","Bachelor of Engineering Program in Automotive and Motorsport Engineering","มหาวิทยาลัยรังสิต","ปริญญาตรี","50"
"25320681100192","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมไฟฟ้า","Bachelor of Engineering Program in Electrical Engineering","มหาวิทยาลัยรังสิต","ปริญญาตรี","45"
"25510681103027","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมยานยนต์","Bachelor of Engineering Program in Automotive Engineering","มหาวิทยาลัยรังสิต","ปริญญาตรี","30"
"25570681100493","หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาเทคโนโลยีซ่อมบำรุงอากาศยาน","Bachelor of Technology Program in Aircraft Maintenance Technology","มหาวิทยาลัยรังสิต","ปริญญาตรี","30"
"25320681100181","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมเคมี","Bachelor of Engineering Program in Chemical Engineering","มหาวิทยาลัยรังสิต","ปริญญาตรี","30"
"25522501103649","หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการธุรกิจอาหาร","Bachelor of Business Administration Program in Food Business Management","สถาบันการจัดการปัญญาภิวัฒน์","ปริญญาตรี","360"
"25622033501362","หลักสูตรอนุปริญญา สาขาวิชาการปกครองท้องถิ่น","Associate Degree Program in Local Government","วิทยาลัยชุมชน","อนุปริญญา","240"
"25622033501395","หลักสูตรอนุปริญญา สาขาการศึกษาปฐมวัย","Associate Degree Program in Childhood Education","วิทยาลัยชุมชน","อนุปริญญา","90"
"25592033500121","หลักสูตรอนุปริญญา สาขาวิชาการจัดการทั่วไป","Associate Degree Program in General Management","วิทยาลัยชุมชน","อนุปริญญา","60"
"25492031103677","หลักสูตรอนุปริญญา สาขาวิชาการปกครองท้องถิ่น","Associate Dergee Program in Local Government","วิทยาลัยชุมชน","อนุปริญญา","30"
"25452031101118","หลักสูตรอนุปริญญา  สาขาวิชาคอมพิวเตอร์ธุรกิจ","Associate Degree Program in Business Computer","วิทยาลัยชุมชน","อนุปริญญา","30"
"25562033500048","หลักสูตรอนุปริญญา สาขาวิชาการศึกษาปฐมวัย","Associate Degree Program in Early Childhood Education","วิทยาลัยชุมชน","อนุปริญญา",""
"25492031103677","หลักสูตรอนุปริญญา สาขาวิชาการปกครองท้องถิ่น","Associate Degree Program in Local Government","วิทยาลัยชุมชน","อนุปริญญา","30"
"25590196000034","หลักสูตรวิทยาศาสตรมหาบัณฑิต  สาขาวิชาสุขศึกษาและการส่งเสริมสุขภาพ","Master of Science Program in Health Education and Health Promotion","มหาวิทยาลัยบูรพา","ปริญญาโท","15"
"25590191101852","หลักสูตรปรัชญาดุษฎีบัณฑิต สาขาวิชาอาชีวอนามัยและความปลอดภัย","Doctor of Philosophy Program in Occupational Health and Safety","มหาวิทยาลัยบูรพา","ปริญญาเอก","3"
"25630091100057","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาทันตกรรมผู้สูงอายุ","Master of Science Program in Geriatric Dentistry","มหาวิทยาลัยศรีนครินทรวิโรฒ","ปริญญาโท","5"
"25551921103018","หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีสารสนเทศ","Bachelor of Science Program in Information Technology","มหาวิทยาลัยเทคโนโลยีราชมงคลกรุงเทพ","ปริญญาตรี","30"
"25592761102285","หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาเทคโนโลยีแปรรูปสัตว์น้ำ (ต่อเนื่อง)","Bachelor of Technology Program in Fish Processing Technology (Continuing Program)","สถาบันการอาชีวศึกษาภาคใต้3","ปริญญาตรี","20"
"25481521101778","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาการศึกษาปฐมวัย (4 ปี)","Bachelor of Education Program in Early Childhood Education","มหาวิทยาลัยราชภัฏพิบูลสงคราม","ปริญญาตรี","70"
"25470191102229","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสารสนเทศศึกษา","Bachelor of Arts Program in Information Studies","มหาวิทยาลัยบูรพา","ปริญญาตรี","50"
"25470191102229","หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสารสนเทศศึกษา","Bachelor of Arts Program in Information Studies","มหาวิทยาลัยบูรพา","ปริญญาตรี","80"
"25530011103925","หลักสูตรครุศาสตรมหาบัณฑิต สาขาวิชาศิลปศึกษา","Master of Education Program in Art Education","จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","1"
"25510011109075","หลักสูตรครุศาสตรมหาบัณฑิต สาขาวิชาการศึกษาปฐมวัย","Master of Education Program in Early Childhood Education","จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","2"
"25640018003531","หลักสูตรครุศาสตรดุษฎีบัณฑิต สาขาวิชาดนตรีศึกษา","Doctor of Philosophy Program in Music Education","จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาเอก","1"
"25581041100977","หลักสูตรศึกษาศาสตรมหาบัณฑิต  สาขาวิชาหลักสูตรและการสอน","Master of Education Program in Curriculum and Instruction","มหาวิทยาลัยภาคตะวันออกเฉียงเหนือ","ปริญญาโท","20"
"25451031102557","หลักสูตรนิติศาสตรมหาบัณฑิต","Master of Laws Program","มหาวิทยาลัยธุรกิจบัณฑิตย์","ปริญญาโท","40"
"25451031102557","หลักสูตรนิติศาสตรมหาบัณฑิต","Master of Laws Program","มหาวิทยาลัยธุรกิจบัณฑิตย์","ปริญญาโท","40"
"25531031101533","หลักสูตรนิติศาสตรบัณฑิต","Bachelor of Laws Program","มหาวิทยาลัยธุรกิจบัณฑิตย์","ปริญญาตรี","80"
"25592721101695","หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาเทคโนโลยีไฟฟ้า (ต่อเนื่อง)","Bachelor of Technology Program in Electrical Technology (Continuing Program)","สถาบันการอาชีวศึกษาภาคกลาง4","ปริญญาตรี","20"
"25572811104415","หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาเทคโนโลยีอิเล็กทรอนิกส์ (ต่อเนื่อง)","Bachelor of Technology Program in Electronics Technology  (Continuing Program)","สถาบันการอาชีวศึกษาภาคตะวันออกเฉียงเหนือ4","ปริญญาตรี","20"
"25612191100038","หลักสูตรศิลปบัณฑิต สาขาวิชาทัศนศิลป์ (ต่อเนื่อง)","Bachelor of Fine Arts Program in Visual Arts (Continuing Program)","สถาบันบัณฑิตพัฒนศิลป์","ปริญญาตรี","30"
"25530011103892","หลักสูตรวิศวกรรมศาสตรมหาบัณฑิต สาขาวิชาการจัดการทางวิศวกรรม (หลักสูตรนานาชาติ)","Master of Engineering Program in Engineering Management (International Program)","จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","25"
"25560011103096","หลักสูตรวิทยาศาสตรมหาบัณฑิต สาขาวิชาเทคโนโลยีนิวเคลียร์","Master of Science Program in Nuclear Technology","จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","20"
"25370011100351","หลักสูตรวิศวกรรมศาสตรมหาบัณฑิต สาขาวิชาวิศวกรรมแหล่งน้ำ","Master of Engineering Program in Water Resources Engineering","จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาโท","3"
"25380011100857","หลักสูตรวิศวกรรมศาสตรดุษฎีบัณฑิต สาขาวิชาวิศวกรรมโลหการและวัสดุ","Doctor of Engineering Program in Metallurgical and Materials Engineering","จุฬาลงกรณ์มหาวิทยาลัย","ปริญญาเอก","1"
"25090041100015","หลักสูตรทันตแพทยศาสตรบัณฑิต","Doctor of Dental Surgery Program","มหาวิทยาลัยเชียงใหม่","ปริญญาตรี","60"
"25491511110453","หลักสูตรครุศาสตรมหาบัณฑิต สาขาวิชาหลักสูตรและการสอน","Master of Education Program in Curriculum and Instruction","มหาวิทยาลัยราชภัฏพระนครศรีอยุธยา","ปริญญาโท","20"
"25641508001286","หลักสูตรครุศาสตรดุษฎีบัณฑิต สาขาวิชาการบริหารการศึกษา","Doctor of Education Program in Educational Administration","มหาวิทยาลัยราชภัฏพระนครศรีอยุธยา","ปริญญาเอก","10"
"25581631100207","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาการสอนภาษาจีน (5ปี)","Bacherlor of Education Program in Chinese Language Teaching","มหาวิทยาลัยราชภัฏศรีสะเกษ","ปริญญาตรี","60"
"25581631100207","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาการสอนภาษาจีน (5ปี)","Bacherlor of Education Program in Chinese Language Teaching","มหาวิทยาลัยราชภัฏศรีสะเกษ","ปริญญาตรี","60"
"25581631100207","หลักสูตรครุศาสตรบัณฑิต สาขาวิชาการสอนภาษาจีน (5ปี)","Bacherlor of Education Program in Chinese Language Teaching","มหาวิทยาลัยราชภัฏศรีสะเกษ","ปริญญาตรี","60"
"25561631102872","หลักสูตรครุศาสตรดุษฎีบัณฑิต สาขาวิชาการบริหารการศึกษา","Doctor of Education Program in Educational Administration","มหาวิทยาลัยราชภัฏศรีสะเกษ","ปริญญาเอก","18"
"25540051103818","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมไฟฟ้า (หลักสูตรนานาชาติ) (หลักสูตรสองสถาบัน)","Bachelor of Engineering  Program in Electrical Engineering (International Program) (Twinning Program)","มหาวิทยาลัยธรรมศาสตร์","ปริญญาตรี","55"
"25480541100734","หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมยานยนต์สมัยใหม่","Bechelor of Engineering Program in Next-Generation Automotive Engineering","มหาวิทยาลัยศรีปทุม","ปริญญาตรี","110"
"25522141107921","หลักสูตรพยาบาลศาสตรบัณฑิต","Bachelor of Nursing Science Program","สถาบันพระบรมราชชนก","ปริญญาตรี","100"
"25522141107919","หลักสูตรพยาบาลศาสตรบัณฑิต","Bachelor of Nursing Science Program","สถาบันพระบรมราชชนก","ปริญญาตรี","150"
"25522141107943","หลักสูตรพยาบาลศาสตรบัณฑิต","Bachelor of Nursing Science Program","สถาบันพระบรมราชชนก","ปริญญาตรี","151"
"25522141107965","หลักสูตรพยาบาลศาสตรบัณฑิต","Bachelor of Nursing Science Program","สถาบันพระบรมราชชนก","ปริญญาตรี","192"
